Iout_real,SOC,Uout_real,K_0 (const),Uout_real – K_0,U_out_mean (const),Uout_real – U_out_mean (x),U_out_variance (const),standard deviation (const),normal distribution,,,,,,,for R_k,
0.01,14.9551777777777,51.26,42.759,8.501,6.420024,2.080976,1.483424,1.21795894840508,0.000574,,,,,,,,
0,14.9551777777777,51.25,42.759,8.491,6.420024,2.070976,1.483424,1.21795894840508,0.000558,,,,,,,,
-0.01,14.955175,51.22,42.759,8.461,6.420024,2.040976,1.483424,1.21795894840508,0.000511,,,,,,,,
0,14.955175,51.26,42.759,8.501,6.420024,2.080976,1.483424,1.21795894840508,0.000574,,,,,,,,
0.01,14.9551777777777,51.26,42.759,8.501,6.420024,2.080976,1.483424,1.21795894840508,0.000574,,,,,,,,
0.01,14.9551805555555,51.24,42.759,8.481,6.420024,2.060976,1.483424,1.21795894840508,0.000542,,,,,,,,
-0.01,14.9551777777777,51.21,42.759,8.451,6.420024,2.030976,1.483424,1.21795894840508,0.000496,,,,,,,,
0,14.9551777777777,51.22,42.759,8.461,6.420024,2.040976,1.483424,1.21795894840508,0.000511,,,,,,,,
-0.01,14.955175,51.22,42.759,8.461,6.420024,2.040976,1.483424,1.21795894840508,0.000511,,,,,,,,
0,14.955175,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
0,14.955175,51.22,42.759,8.461,6.420024,2.040976,1.483424,1.21795894840508,0.000511,,,,,,,,
-0.01,14.9551722222222,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
0,14.9551722222222,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
0.01,14.955175,51.23,42.759,8.471,6.420024,2.050976,1.483424,1.21795894840508,0.000526,,,,,,,,
0,14.955175,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
0,14.955175,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
-0.01,14.9551722222222,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
0.01,14.955175,51.23,42.759,8.471,6.420024,2.050976,1.483424,1.21795894840508,0.000526,,,,,,,,
-0.01,14.9551722222222,51.19,42.759,8.431,6.420024,2.010976,1.483424,1.21795894840508,0.000467,,,,,,,,
0,14.9551722222222,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
0,14.9551722222222,51.19,42.759,8.431,6.420024,2.010976,1.483424,1.21795894840508,0.000467,,,,,,,,
-0.01,14.9551694444444,51.19,42.759,8.431,6.420024,2.010976,1.483424,1.21795894840508,0.000467,,,,,,,,
0,14.9551694444444,51.19,42.759,8.431,6.420024,2.010976,1.483424,1.21795894840508,0.000467,,,,,,,,
-0.01,14.9551666666666,51.19,42.759,8.431,6.420024,2.010976,1.483424,1.21795894840508,0.000467,,,,,,,,
-0.01,14.9551638888888,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
-0.01,14.9551611111111,51.19,42.759,8.431,6.420024,2.010976,1.483424,1.21795894840508,0.000467,,,,,,,,
0,14.9551611111111,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
0,14.9551611111111,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
-0.01,14.9551583333333,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
0,14.9551583333333,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
0.01,14.9551611111111,51.2,42.759,8.441,6.420024,2.020976,1.483424,1.21795894840508,0.000481,,,,,,,,
0,14.9551611111111,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
-0.01,14.9551583333333,51.19,42.759,8.431,6.420024,2.010976,1.483424,1.21795894840508,0.000467,,,,,,,,
0,14.9551583333333,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
0,14.9551583333333,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
0,14.9551583333333,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
0,14.9551583333333,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
0,14.9551583333333,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
-0.01,14.9551555555555,51.15,42.759,8.391,6.420024,1.970976,1.483424,1.21795894840508,0.000415,,,,,,,,
0,14.9551555555555,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
0,14.9551555555555,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
0,14.9551555555555,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
-0.01,14.9551527777777,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0.01,14.9551555555555,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
-0.01,14.9551527777777,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
0,14.9551527777777,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
0.01,14.9551555555555,51.17,42.759,8.411,6.420024,1.990976,1.483424,1.21795894840508,0.000440,,,,,,,,
-0.01,14.9551527777777,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
0,14.9551527777777,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
-0.01,14.95515,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
-0.01,14.9551472222222,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
0,14.9551472222222,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
-0.03,14.9551388888888,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
0,14.9551388888888,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.01,14.9551361111111,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.01,14.9551333333333,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.01,14.9551305555555,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9551277777777,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.01,14.955125,51.16,42.759,8.401,6.420024,1.980976,1.483424,1.21795894840508,0.000427,,,,,,,,
0,14.955125,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9551222222222,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551222222222,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9551194444444,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9551166666666,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
0.01,14.9551194444444,51.15,42.759,8.391,6.420024,1.970976,1.483424,1.21795894840508,0.000415,,,,,,,,
0,14.9551194444444,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
0,14.9551194444444,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551194444444,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9551166666666,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9551138888888,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551138888888,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9551111111111,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551111111111,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9551111111111,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551111111111,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551111111111,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9551111111111,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9551083333333,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551083333333,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9551083333333,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9551083333333,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.03,14.9550999999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550972222222,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9550972222222,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
-0.01,14.9550944444444,51.09,42.759,8.331,6.420024,1.910976,1.483424,1.21795894840508,0.000346,,,,,,,,
-0.01,14.9550916666666,51.09,42.759,8.331,6.420024,1.910976,1.483424,1.21795894840508,0.000346,,,,,,,,
0,14.9550916666666,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
0,14.9550916666666,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550916666666,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550916666666,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0.01,14.9550916666666,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
0,14.9550916666666,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0.01,14.9550916666666,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.01,14.9550888888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550861111111,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550833333333,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550833333333,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550805555555,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550805555555,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550805555555,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550777777777,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0.01,14.9550805555555,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
0,14.9550805555555,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.03,14.9550722222222,51.09,42.759,8.331,6.420024,1.910976,1.483424,1.21795894840508,0.000346,,,,,,,,
0,14.9550722222222,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.01,14.9550694444444,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550666666666,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550666666666,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550638888888,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550638888888,51.13,42.759,8.371,6.420024,1.950976,1.483424,1.21795894840508,0.000391,,,,,,,,
0,14.9550638888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.955061111111,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550583333333,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550555555555,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550527777777,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550499999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550499999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550499999999,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0.01,14.9550527777777,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
0,14.9550527777777,51.14,42.759,8.381,6.420024,1.960976,1.483424,1.21795894840508,0.000402,,,,,,,,
-0.01,14.9550499999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550499999999,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550499999999,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9550472222222,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9550472222222,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550472222222,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550472222222,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
-0.01,14.9550444444444,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550416666666,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550388888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550388888888,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
-0.01,14.955036111111,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.955036111111,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550333333333,51.06,42.759,8.301,6.420024,1.880976,1.483424,1.21795894840508,0.000316,,,,,,,,
-0.03,14.9550249999999,51.06,42.759,8.301,6.420024,1.880976,1.483424,1.21795894840508,0.000316,,,,,,,,
-0.01,14.9550222222222,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550194444444,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550166666666,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550166666666,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550166666666,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9550138888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550138888888,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
-0.01,14.955011111111,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.03,14.9550027777777,51.07,42.759,8.311,6.420024,1.890976,1.483424,1.21795894840508,0.000326,,,,,,,,
0,14.9550027777777,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9550027777777,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9549999999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549999999999,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
0,14.9549999999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549999999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549999999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.03,14.9549916666666,51.07,42.759,8.311,6.420024,1.890976,1.483424,1.21795894840508,0.000326,,,,,,,,
0,14.9549916666666,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
-0.01,14.9549888888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549888888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549888888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0.01,14.9549916666666,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
0,14.9549916666666,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9549888888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.954986111111,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0.01,14.9549888888888,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
0.01,14.9549916666666,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9549916666666,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549916666666,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
-0.01,14.9549888888888,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.954986111111,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.954986111111,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9549833333333,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549833333333,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
-0.01,14.9549805555555,51.07,42.759,8.311,6.420024,1.890976,1.483424,1.21795894840508,0.000326,,,,,,,,
0.01,14.9549833333333,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
0,14.9549833333333,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9549805555555,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.03,14.9549722222221,51.07,42.759,8.311,6.420024,1.890976,1.483424,1.21795894840508,0.000326,,,,,,,,
0,14.9549722222221,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
-0.01,14.9549694444444,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0.01,14.9549722222221,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
-0.01,14.9549694444444,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549694444444,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.03,14.954961111111,51.07,42.759,8.311,6.420024,1.890976,1.483424,1.21795894840508,0.000326,,,,,,,,
-0.03,14.9549527777777,51.06,42.759,8.301,6.420024,1.880976,1.483424,1.21795894840508,0.000316,,,,,,,,
0,14.9549527777777,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0,14.9549527777777,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9549527777777,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
-0.01,14.9549472222221,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549472222221,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.01,14.9549444444444,51.07,42.759,8.311,6.420024,1.890976,1.483424,1.21795894840508,0.000326,,,,,,,,
0.01,14.9549472222221,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0.01,14.9549499999999,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0,14.9549499999999,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9549499999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549499999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0,14.9549499999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
-0.01,14.9549472222221,51.07,42.759,8.311,6.420024,1.890976,1.483424,1.21795894840508,0.000326,,,,,,,,
0,14.9549472222221,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549472222221,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0.01,14.9549499999999,51.11,42.759,8.351,6.420024,1.930976,1.483424,1.21795894840508,0.000368,,,,,,,,
0,14.9549499999999,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0,14.9549499999999,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0,14.9549499999999,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
-0.01,14.9549472222221,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
-0.01,14.9549444444444,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
-0.03,14.954936111111,51.06,42.759,8.301,6.420024,1.880976,1.483424,1.21795894840508,0.000316,,,,,,,,
-0.01,14.9549333333333,51.1,42.759,8.341,6.420024,1.920976,1.483424,1.21795894840508,0.000357,,,,,,,,
0,14.9549333333333,51.08,42.759,8.321,6.420024,1.900976,1.483424,1.21795894840508,0.000336,,,,,,,,
0.01,14.954936111111,51.12,42.759,8.361,6.420024,1.940976,1.483424,1.21795894840508,0.000379,,,,,,,,
