Ibat,SOC,Ubat,,,,
-3.19,4.10742222222247,21.27,,,,
-3.19,4.10653611111136,21.27,,,,
-3.18,4.10565277777802,21.29,,,,
-3.21,4.10476111111136,21.28,,,,
-3.19,4.10387500000024,21.27,,,,
-3.19,4.10298888888913,21.27,,,,
-3.21,4.10209722222247,21.28,,,,
-3.21,4.1012055555558,21.28,,,,
-3.18,4.10032222222247,21.28,,,,
-3.19,4.09943611111136,21.28,,,,
-3.19,4.09855000000024,21.27,,,,
-3.19,4.09766388888913,21.27,,,,
-3.19,4.09677777777802,21.25,,,,
-3.19,4.09589166666691,21.27,,,,
-3.18,4.09500833333358,21.28,,,,
-3.18,4.09412500000024,21.28,,,,
-3.19,4.09323888888913,21.28,,,,
-3.18,4.0923555555558,21.26,,,,
-3.19,4.09146944444469,21.27,,,,
-3.18,4.09058611111136,21.28,,,,
-3.18,4.08970277777802,21.28,,,,
-3.19,4.08881666666691,21.27,,,,
-3.19,4.0879305555558,21.27,,,,
-3.19,4.08704444444469,21.25,,,,
-3.19,4.08615833333358,21.25,,,,
-3.19,4.08527222222247,21.25,,,,
-3.18,4.08438888888913,21.26,,,,
-3.19,4.08350277777802,21.27,,,,
-3.19,4.08261666666691,21.25,,,,
-3.19,4.0817305555558,21.27,,,,
-3.19,4.08084444444469,21.25,,,,
-3.18,4.07996111111136,21.28,,,,
-3.21,4.07906944444469,21.25,,,,
-3.19,4.07818333333358,21.25,,,,
-3.18,4.07730000000025,21.26,,,,
-3.19,4.07641388888914,21.25,,,,
-3.21,4.07552222222247,21.25,,,,
-3.18,4.07463888888914,21.26,,,,
-3.19,4.07375277777802,21.25,,,,
-3.18,4.07286944444469,21.26,,,,
-3.18,4.07198611111136,21.26,,,,
-3.19,4.07110000000025,21.25,,,,
-3.18,4.07021666666691,21.26,,,,
-3.19,4.0693305555558,21.25,,,,
-3.19,4.06844444444469,21.24,,,,
-3.21,4.06755277777802,21.25,,,,
-3.19,4.06666666666691,21.24,,,,
-3.19,4.0657805555558,21.24,,,,
-3.19,4.06489444444469,21.24,,,,
-3.19,4.06400833333358,21.25,,,,
-3.19,4.06312222222247,21.25,,,,
-3.19,4.06223611111136,21.24,,,,
-3.18,4.06135277777803,21.25,,,,
-3.21,4.06046111111136,21.24,,,,
-3.21,4.05956944444469,21.23,,,,
-3.19,4.05868333333358,21.25,,,,
-3.21,4.05779166666691,21.24,,,,
-3.19,4.0569055555558,21.23,,,,
-3.19,4.05601944444469,21.25,,,,
-3.21,4.05512777777803,21.22,,,,
-3.21,4.05423611111136,21.22,,,,
-3.21,4.05334444444469,21.22,,,,
-3.19,4.05245833333358,21.23,,,,
-3.21,4.05156666666691,21.22,,,,
-3.18,4.05068333333358,21.25,,,,
-3.19,4.04979722222247,21.23,,,,
-3.19,4.04891111111136,21.25,,,,
-3.21,4.04801944444469,21.24,,,,
-3.19,4.04713333333358,21.23,,,,
-3.21,4.04624166666691,21.22,,,,
-3.21,4.04535000000025,21.22,,,,
-3.22,4.0444555555558,21.21,,,,
-3.19,4.04356944444469,21.23,,,,
-3.21,4.04267777777802,21.22,,,,
-3.19,4.04179166666691,21.23,,,,
-3.21,4.04090000000025,21.22,,,,
-3.21,4.04000833333358,21.21,,,,
-3.21,4.03911666666691,21.21,,,,
-3.18,4.03823333333358,21.22,,,,
-3.21,4.03734166666691,21.22,,,,
-3.21,4.03645000000025,21.21,,,,
-3.21,4.03555833333358,21.21,,,,
-3.21,4.03466666666691,21.21,,,,
-3.21,4.03377500000024,21.21,,,,
-3.19,4.03288888888913,21.22,,,,
-3.21,4.03199722222247,21.21,,,,
-3.21,4.0311055555558,21.21,,,,
-3.19,4.03021944444469,21.21,,,,
-3.21,4.02932777777802,21.21,,,,
-3.21,4.02843611111135,21.19,,,,
-3.21,4.02754444444469,21.19,,,,
-3.21,4.02665277777802,21.21,,,,
-3.21,4.02576111111135,21.19,,,,
-3.21,4.02486944444469,21.19,,,,
-3.19,4.02398333333358,21.2,,,,
-3.21,4.02309166666691,21.19,,,,
-3.19,4.0222055555558,21.19,,,,
-3.19,4.02131944444469,21.2,,,,
-3.21,4.02042777777802,21.19,,,,
-3.19,4.01954166666691,21.19,,,,
-3.19,4.0186555555558,21.19,,,,
-3.21,4.01776388888913,21.18,,,,
-3.19,4.01687777777802,21.19,,,,
-3.21,4.01598611111135,21.19,,,,
-3.21,4.01509444444469,21.18,,,,
-3.21,4.01420277777802,21.18,,,,
-3.21,4.01331111111135,21.19,,,,
-3.21,4.01241944444469,21.18,,,,
-3.19,4.01153333333357,21.19,,,,
-3.21,4.01064166666691,21.18,,,,
-3.19,4.0097555555558,21.18,,,,
-3.21,4.00886388888913,21.18,,,,
-3.18,4.0079805555558,21.19,,,,
-3.21,4.00708888888913,21.18,,,,
-3.18,4.0062055555558,21.19,,,,
-3.21,4.00531388888913,21.18,,,,
-3.21,4.00442222222246,21.18,,,,
-3.19,4.00353611111135,21.19,,,,
-3.18,4.00265277777802,21.19,,,,
-3.19,4.00176666666691,21.16,,,,
-3.18,4.00088333333357,21.19,,,,
-3.19,3.99999722222246,21.16,,,,
-3.19,3.99911111111135,21.16,,,,
-3.18,3.99822777777802,21.17,,,,
-3.18,3.99734444444468,21.17,,,,
-3.21,3.99645277777802,21.16,,,,
-3.19,3.99556666666691,21.15,,,,
-3.18,3.99468333333357,21.17,,,,
-3.18,3.99380000000024,21.16,,,,
-3.18,3.99291666666691,21.16,,,,
-3.19,3.9920305555558,21.16,,,,
-3.19,3.99114444444469,21.16,,,,
-3.19,3.99025833333357,21.16,,,,
-3.19,3.98937222222246,21.15,,,,
-3.19,3.98848611111135,21.15,,,,
-3.18,3.98760277777802,21.16,,,,
-3.21,3.98671111111135,21.15,,,,
-3.18,3.98582777777802,21.16,,,,
-3.19,3.98494166666691,21.15,,,,
-3.19,3.9840555555558,21.13,,,,
-3.19,3.98316944444469,21.14,,,,
-3.19,3.98228333333358,21.15,,,,
-3.19,3.98139722222246,21.13,,,,
-3.19,3.98051111111135,21.13,,,,
-3.19,3.97962500000024,21.13,,,,
-3.21,3.97873333333358,21.13,,,,
-3.19,3.97784722222247,21.14,,,,
-3.19,3.97696111111135,21.12,,,,
-3.21,3.97606944444469,21.12,,,,
-3.19,3.97518333333358,21.13,,,,
-3.21,3.97429166666691,21.12,,,,
-3.18,3.97340833333358,21.13,,,,
-3.21,3.97251666666691,21.12,,,,
-3.19,3.9716305555558,21.12,,,,
-3.18,3.97074722222247,21.13,,,,
-3.21,3.9698555555558,21.12,,,,
-3.18,3.96897222222247,21.13,,,,
-3.19,3.96808611111136,21.12,,,,
-3.21,3.96719444444469,21.12,,,,
-3.21,3.96630277777802,21.1,,,,
-3.21,3.96541111111136,21.1,,,,
-3.19,3.96452500000025,21.1,,,,
-3.21,3.96363333333358,21.1,,,,
-3.19,3.96274722222247,21.1,,,,
-3.21,3.9618555555558,21.1,,,,
-3.19,3.96096944444469,21.1,,,,
-3.21,3.96007777777802,21.1,,,,
-3.18,3.95919444444469,21.1,,,,
-3.19,3.95830833333358,21.1,,,,
-3.21,3.95741666666691,21.09,,,,
-3.21,3.95652500000025,21.1,,,,
-3.19,3.95563888888914,21.1,,,,
-3.22,3.95474444444469,21.08,,,,
-3.21,3.95385277777802,21.09,,,,
-3.21,3.95296111111136,21.09,,,,
-3.21,3.95206944444469,21.07,,,,
-3.21,3.95117777777803,21.07,,,,
-3.21,3.95028611111136,21.09,,,,
-3.21,3.94939444444469,21.07,,,,
-3.21,3.94850277777803,21.07,,,,
-3.21,3.94761111111136,21.07,,,,
-3.19,3.94672500000025,21.06,,,,
-3.19,3.94583888888914,21.07,,,,
-3.21,3.94494722222247,21.06,,,,
-3.21,3.9440555555558,21.06,,,,
-3.21,3.94316388888914,21.07,,,,
-3.21,3.94227222222247,21.06,,,,
-3.19,3.94138611111136,21.07,,,,
-3.21,3.94049444444469,21.06,,,,
-3.18,3.93961111111136,21.07,,,,
-3.19,3.93872500000025,21.07,,,,
-3.21,3.93783333333358,21.04,,,,
-3.19,3.93694722222247,21.05,,,,
-3.22,3.93605277777803,21.03,,,,
-3.21,3.93516111111136,21.04,,,,
-3.19,3.93427500000025,21.05,,,,
-3.21,3.93338333333358,21.03,,,,
-3.22,3.93248888888914,21.03,,,,
-3.21,3.93159722222247,21.04,,,,
-3.21,3.93070555555581,21.03,,,,
-3.21,3.92981388888914,21.03,,,,
-3.19,3.92892777777803,21.04,,,,
-3.21,3.92803611111136,21.03,,,,
-3.21,3.9271444444447,21.03,,,,
-3.19,3.92625833333358,21.03,,,,
-3.21,3.92536666666692,21.01,,,,
-3.21,3.92447500000025,21.01,,,,
-3.19,3.92358888888914,21.03,,,,
-3.19,3.92270277777803,21.01,,,,
-3.19,3.92181666666692,21.01,,,,
-3.18,3.92093333333359,21.03,,,,
-3.21,3.92004166666692,21.01,,,,
-3.19,3.91915555555581,21.01,,,,
-3.19,3.9182694444447,21.01,,,,
-3.18,3.91738611111136,21.01,,,,
-3.19,3.91650000000025,21.01,,,,
-3.18,3.91561666666692,21.01,,,,
-3.19,3.91473055555581,21,,,,
-3.19,3.9138444444447,20.99,,,,
-3.19,3.91295833333359,20.99,,,,
-3.21,3.91206666666692,20.99,,,,
-3.19,3.91118055555581,20.99,,,,
-3.18,3.91029722222248,21.01,,,,
-3.19,3.90941111111137,20.99,,,,
-3.21,3.9085194444447,20.97,,,,
-3.18,3.90763611111137,20.98,,,,
-3.18,3.90675277777803,21,,,,
-3.19,3.90586666666692,20.97,,,,
-3.19,3.90498055555581,20.97,,,,
-3.19,3.9040944444447,20.97,,,,
-3.21,3.90320277777803,20.97,,,,
-3.19,3.90231666666692,20.97,,,,
-3.18,3.90143333333359,20.98,,,,
-3.19,3.90054722222248,20.96,,,,
-3.19,3.89966111111137,20.96,,,,
-3.19,3.89877500000026,20.96,,,,
-0.01,3.89877222222248,21.64,,,,
-0.01,3.8987694444447,21.67,,,,
-0.01,3.89876666666692,21.68,,,,
0,3.89876666666692,21.71,,,,
-0.01,3.89876388888915,21.71,,,,
-0.01,3.89876111111137,21.73,,,,
-0.01,3.89875833333359,21.73,,,,
-0.01,3.89875555555581,21.74,,,,
0,3.89875555555581,21.75,,,,
0,3.89875555555581,21.77,,,,
-0.01,3.89875277777804,21.74,,,,
-0.01,3.89875000000026,21.76,,,,
-0.01,3.89874722222248,21.76,,,,
-0.01,3.8987444444447,21.77,,,,
-0.01,3.89874166666692,21.79,,,,
-0.03,3.89873333333359,21.76,,,,
-0.01,3.89873055555581,21.77,,,,
-0.01,3.89872777777804,21.79,,,,
0,3.89872777777804,21.81,,,,
-0.01,3.89872500000026,21.8,,,,
0,3.89872500000026,21.81,,,,
0,3.89872500000026,21.81,,,,
0,3.89872500000026,21.81,,,,
0,3.89872500000026,21.81,,,,
-0.01,3.89872222222248,21.8,,,,
-0.01,3.8987194444447,21.8,,,,
-0.01,3.89871666666693,21.82,,,,
0,3.89871666666693,21.83,,,,
0,3.89871666666693,21.83,,,,
0,3.89871666666693,21.83,,,,
-0.01,3.89871388888915,21.83,,,,
-0.01,3.89871111111137,21.82,,,,
-0.01,3.89870833333359,21.83,,,,
-0.01,3.89870555555582,21.82,,,,
-0.01,3.89870277777804,21.83,,,,
-0.01,3.89870000000026,21.83,,,,
-0.01,3.89869722222248,21.83,,,,
-0.01,3.89869444444471,21.83,,,,
0,3.89869444444471,21.86,,,,
-0.01,3.89869166666693,21.83,,,,
-0.01,3.89868888888915,21.85,,,,
-0.01,3.89868611111137,21.83,,,,
-0.01,3.8986833333336,21.83,,,,
-0.01,3.89868055555582,21.85,,,,
0,3.89868055555582,21.86,,,,
-0.01,3.89867777777804,21.85,,,,
-0.03,3.89866944444471,21.84,,,,
-0.01,3.89866666666693,21.85,,,,
0,3.89866666666693,21.86,,,,
-0.03,3.8986583333336,21.85,,,,
-0.01,3.89865555555582,21.85,,,,
0,3.89865555555582,21.86,,,,
-0.01,3.89865277777804,21.86,,,,
0,3.89865277777804,21.86,,,,
-0.01,3.89865000000026,21.85,,,,
0,3.89865000000026,21.86,,,,
-0.01,3.89864722222249,21.86,,,,
-0.01,3.89864444444471,21.86,,,,
-0.01,3.89864166666693,21.86,,,,
-0.01,3.89863888888915,21.85,,,,
0,3.89863888888915,21.87,,,,
-0.01,3.89863611111138,21.86,,,,
0,3.89863611111138,21.87,,,,
-0.01,3.8986333333336,21.86,,,,
-0.01,3.89863055555582,21.88,,,,
-0.01,3.89862777777804,21.86,,,,
0,3.89862777777804,21.87,,,,
0,3.89862777777804,21.87,,,,
0,3.89862777777804,21.87,,,,
-0.01,3.89862500000027,21.86,,,,
0,3.89862500000027,21.89,,,,
0,3.89862500000027,21.89,,,,
-0.01,3.89862222222249,21.88,,,,
-0.01,3.89861944444471,21.86,,,,
-0.01,3.89861666666693,21.86,,,,
-0.01,3.89861388888916,21.88,,,,
-0.01,3.89861111111138,21.88,,,,
0,3.89861111111138,21.88,,,,
-0.01,3.8986083333336,21.88,,,,
-0.01,3.89860555555582,21.88,,,,
-0.01,3.89860277777804,21.88,,,,
-0.01,3.89860000000027,21.88,,,,
-0.01,3.89859722222249,21.88,,,,
-0.01,3.89859444444471,21.88,,,,
-0.01,3.89859166666693,21.88,,,,
-0.01,3.89858888888916,21.88,,,,
-0.03,3.89858055555582,21.89,,,,
-0.03,3.89857222222249,21.89,,,,
0,3.89857222222249,21.89,,,,
-0.01,3.89856944444471,21.89,,,,
0,3.89856944444471,21.9,,,,
-0.01,3.89856666666694,21.89,,,,
-0.01,3.89856388888916,21.88,,,,
-0.01,3.89856111111138,21.89,,,,
-0.03,3.89855277777805,21.88,,,,
-0.01,3.89855000000027,21.89,,,,
-0.01,3.89854722222249,21.89,,,,
0,3.89854722222249,21.9,,,,
0,3.89854722222249,21.9,,,,
-0.01,3.89854444444471,21.89,,,,
-0.01,3.89854166666694,21.89,,,,
0,3.89854166666694,21.89,,,,
-0.01,3.89853888888916,21.89,,,,
-0.01,3.89853611111138,21.89,,,,
-0.01,3.8985333333336,21.89,,,,
0,3.8985333333336,21.9,,,,
-0.03,3.89852500000027,21.89,,,,
-0.01,3.89852222222249,21.89,,,,
-0.01,3.89851944444472,21.91,,,,
-0.01,3.89851666666694,21.89,,,,
-0.03,3.89850833333361,21.89,,,,
0,3.89850833333361,21.9,,,,
-0.01,3.89850555555583,21.89,,,,
-0.03,3.89849722222249,21.89,,,,
0,3.89849722222249,21.9,,,,
-0.01,3.89849444444472,21.89,,,,
-0.01,3.89849166666694,21.89,,,,
-0.01,3.89848888888916,21.91,,,,
0,3.89848888888916,21.9,,,,
-0.03,3.89848055555583,21.91,,,,
-0.03,3.8984722222225,21.91,,,,
-0.01,3.89846944444472,21.89,,,,
-0.01,3.89846666666694,21.91,,,,
-0.01,3.89846388888916,21.89,,,,
-0.01,3.89846111111138,21.91,,,,
-0.01,3.89845833333361,21.91,,,,
-0.01,3.89845555555583,21.91,,,,
-0.03,3.8984472222225,21.91,,,,
0,3.8984472222225,21.9,,,,
-0.01,3.89844444444472,21.91,,,,
-0.03,3.89843611111139,21.91,,,,
-0.03,3.89842777777805,21.91,,,,
0,3.89842777777805,21.92,,,,
-0.01,3.89842500000028,21.91,,,,
-0.01,3.8984222222225,21.91,,,,
-0.01,3.89841944444472,21.91,,,,
-0.01,3.89841666666694,21.91,,,,
-0.01,3.89841388888916,21.91,,,,
-0.01,3.89841111111139,21.91,,,,
-0.01,3.89840833333361,21.91,,,,
-0.01,3.89840555555583,21.91,,,,
-0.01,3.89840277777805,21.91,,,,
-0.01,3.89840000000028,21.91,,,,
-0.01,3.8983972222225,21.91,,,,
-0.01,3.89839444444472,21.91,,,,
0,3.89839444444472,21.92,,,,
-0.01,3.89839166666694,21.91,,,,
0,3.89839166666694,21.92,,,,
-0.01,3.89838888888917,21.91,,,,
-0.01,3.89838611111139,21.91,,,,
0,3.89838611111139,21.92,,,,
-0.01,3.89838333333361,21.92,,,,
-0.01,3.89838055555583,21.91,,,,
-0.01,3.89837777777806,21.91,,,,
-0.01,3.89837500000028,21.91,,,,
-0.03,3.89836666666695,21.91,,,,
-0.03,3.89835833333361,21.9,,,,
-0.01,3.89835555555583,21.92,,,,
-0.01,3.89835277777806,21.91,,,,
0,3.89835277777806,21.92,,,,
-0.01,3.89835000000028,21.92,,,,
0,3.89835000000028,21.92,,,,
0,3.89835000000028,21.92,,,,
-0.01,3.8983472222225,21.91,,,,
-0.01,3.89834444444472,21.91,,,,
0,3.89834444444472,21.93,,,,
-0.01,3.89834166666695,21.91,,,,
-0.01,3.89833888888917,21.92,,,,
0,3.89833888888917,21.92,,,,
-0.01,3.89833611111139,21.92,,,,
-0.01,3.89833333333361,21.92,,,,
-0.01,3.89833055555584,21.92,,,,
-0.01,3.89832777777806,21.92,,,,
-0.01,3.89832500000028,21.92,,,,
-0.01,3.8983222222225,21.91,,,,
0,3.8983222222225,21.93,,,,
-0.03,3.89831388888917,21.91,,,,
0,3.89831388888917,21.92,,,,
-0.01,3.89831111111139,21.92,,,,
0,3.89831111111139,21.92,,,,
-0.01,3.89830833333362,21.92,,,,
-0.01,3.89830555555584,21.92,,,,
-0.01,3.89830277777806,21.94,,,,
-0.01,3.89830000000028,21.92,,,,
-0.01,3.89829722222251,21.91,,,,
-0.01,3.89829444444473,21.92,,,,
-0.01,3.89829166666695,21.92,,,,
-0.01,3.89828888888917,21.92,,,,
-0.01,3.8982861111114,21.92,,,,
0,3.8982861111114,21.93,,,,
-0.01,3.89828333333362,21.92,,,,
-0.01,3.89828055555584,21.92,,,,
-0.01,3.89827777777806,21.92,,,,
-0.01,3.89827500000028,21.92,,,,
-0.03,3.89826666666695,21.91,,,,
-0.01,3.89826388888917,21.92,,,,
-0.01,3.8982611111114,21.92,,,,
-0.01,3.89825833333362,21.92,,,,
-0.01,3.89825555555584,21.92,,,,
-0.01,3.89825277777806,21.92,,,,
-0.01,3.89825000000029,21.92,,,,
-0.01,3.89824722222251,21.91,,,,
-0.01,3.89824444444473,21.92,,,,
-0.01,3.89824166666695,21.92,,,,
0,3.89824166666695,21.93,,,,
-0.01,3.89823888888918,21.92,,,,
-0.01,3.8982361111114,21.92,,,,
-0.01,3.89823333333362,21.92,,,,
-0.01,3.89823055555584,21.92,,,,
-0.01,3.89822777777807,21.94,,,,
-0.01,3.89822500000029,21.92,,,,
-0.01,3.89822222222251,21.92,,,,
-0.01,3.89821944444473,21.92,,,,
0,3.89821944444473,21.93,,,,
-0.01,3.89821666666696,21.92,,,,
0,3.89821666666696,21.93,,,,
-0.01,3.89821388888918,21.92,,,,
-0.01,3.8982111111114,21.94,,,,
-0.01,3.89820833333362,21.92,,,,
0,3.89820833333362,21.93,,,,
-0.01,3.89820555555585,21.92,,,,
-0.01,3.89820277777807,21.94,,,,
-0.01,3.89820000000029,21.92,,,,
-0.01,3.89819722222251,21.92,,,,
0,3.89819722222251,21.93,,,,
-0.01,3.89819444444473,21.92,,,,
0,3.89819444444473,21.93,,,,
-0.01,3.89819166666696,21.92,,,,
0,3.89819166666696,21.93,,,,
-0.01,3.89818888888918,21.92,,,,
0,3.89818888888918,21.95,,,,
-0.01,3.8981861111114,21.92,,,,
-0.01,3.89818333333362,21.92,,,,
-0.01,3.89818055555585,21.94,,,,
-0.01,3.89817777777807,21.94,,,,
-0.01,3.89817500000029,21.92,,,,
-0.01,3.89817222222251,21.94,,,,
0,3.89817222222251,21.95,,,,
-0.01,3.89816944444474,21.94,,,,
-0.03,3.8981611111114,21.91,,,,
0,3.8981611111114,21.92,,,,
-0.01,3.89815833333363,21.94,,,,
-0.01,3.89815555555585,21.94,,,,
-0.01,3.89815277777807,21.94,,,,
-0.01,3.89815000000029,21.94,,,,
0,3.89815000000029,21.95,,,,
-0.01,3.89814722222252,21.92,,,,
0,3.89814722222252,21.95,,,,
-0.01,3.89814444444474,21.92,,,,
-0.01,3.89814166666696,21.92,,,,
-0.01,3.89813888888918,21.94,,,,
0,3.89813888888918,21.93,,,,
-0.01,3.89813611111141,21.92,,,,
-0.01,3.89813333333363,21.94,,,,
-0.01,3.89813055555585,21.94,,,,
-0.01,3.89812777777807,21.92,,,,
-0.01,3.89812500000029,21.94,,,,
0,3.89812500000029,21.92,,,,
-0.01,3.89812222222252,21.94,,,,
-0.01,3.89811944444474,21.94,,,,
-0.01,3.89811666666696,21.94,,,,
-0.01,3.89811388888918,21.94,,,,
-0.01,3.89811111111141,21.94,,,,
-0.01,3.89810833333363,21.94,,,,
-0.01,3.89810555555585,21.94,,,,
-0.01,3.89810277777807,21.94,,,,
-0.01,3.8981000000003,21.94,,,,
-0.01,3.89809722222252,21.94,,,,
0,3.89809722222252,21.95,,,,
-0.01,3.89809444444474,21.94,,,,
0,3.89809444444474,21.95,,,,
-0.03,3.89808611111141,21.93,,,,
-0.01,3.89808333333363,21.94,,,,
-0.01,3.89808055555585,21.94,,,,
-0.01,3.89807777777808,21.94,,,,
-0.01,3.8980750000003,21.94,,,,
-0.01,3.89807222222252,21.94,,,,
-0.01,3.89806944444474,21.94,,,,
0,3.89806944444474,21.95,,,,
-0.01,3.89806666666697,21.92,,,,
0,3.89806666666697,21.95,,,,
-0.01,3.89806388888919,21.94,,,,
-0.01,3.89806111111141,21.94,,,,
-0.01,3.89805833333363,21.95,,,,
-0.01,3.89805555555586,21.94,,,,
0,3.89805555555586,21.95,,,,
-0.01,3.89805277777808,21.94,,,,
-0.01,3.8980500000003,21.94,,,,
-0.01,3.89804722222252,21.94,,,,
-0.01,3.89804444444474,21.94,,,,
0,3.89804444444474,21.95,,,,
-0.01,3.89804166666697,21.95,,,,
0,3.89804166666697,21.95,,,,
-0.01,3.89803888888919,21.94,,,,
-0.01,3.89803611111141,21.94,,,,
0,3.89803611111141,21.95,,,,
-0.01,3.89803333333363,21.94,,,,
-0.01,3.89803055555586,21.95,,,,
0,3.89803055555586,21.95,,,,
-0.01,3.89802777777808,21.95,,,,
0,3.89802777777808,21.94,,,,
0,3.89802777777808,21.94,,,,
-0.01,3.8980250000003,21.95,,,,
-0.01,3.89802222222252,21.94,,,,
0,3.89802222222252,21.95,,,,
-0.01,3.89801944444475,21.94,,,,
-0.01,3.89801666666697,21.94,,,,
0,3.89801666666697,21.95,,,,
-0.01,3.89801388888919,21.94,,,,
-0.01,3.89801111111141,21.95,,,,
0.01,3.89801388888919,21.95,,,,
0,3.89801388888919,21.95,,,,
0,3.89801388888919,21.95,,,,
0,3.89801388888919,21.95,,,,
-0.01,3.89801111111141,21.95,,,,
-0.01,3.89800833333364,21.94,,,,
-0.01,3.89800555555586,21.95,,,,
-0.01,3.89800277777808,21.95,,,,
-0.01,3.8980000000003,21.95,,,,
-0.01,3.89799722222253,21.94,,,,
-0.01,3.89799444444475,21.94,,,,
0,3.89799444444475,21.95,,,,
-0.01,3.89799166666697,21.95,,,,
-0.01,3.89798888888919,21.95,,,,
0,3.89798888888919,21.95,,,,
-0.01,3.89798611111142,21.95,,,,
0,3.89798611111142,21.95,,,,
-0.01,3.89798333333364,21.94,,,,
-0.01,3.89798055555586,21.94,,,,
0,3.89798055555586,21.96,,,,
0,3.89798055555586,21.95,,,,
0,3.89798055555586,21.95,,,,
-0.01,3.89797777777808,21.95,,,,
-0.01,3.89797500000031,21.95,,,,
-0.01,3.89797222222253,21.95,,,,
-0.01,3.89796944444475,21.95,,,,
0,3.89796944444475,21.95,,,,
-0.01,3.89796666666697,21.95,,,,
-0.01,3.8979638888892,21.94,,,,
-0.01,3.89796111111142,21.94,,,,
-0.01,3.89795833333364,21.94,,,,
-0.01,3.89795555555586,21.95,,,,
-0.01,3.89795277777808,21.94,,,,
0,3.89795277777808,21.95,,,,
0,3.89795277777808,21.95,,,,
-0.01,3.89795000000031,21.94,,,,
0,3.89795000000031,21.96,,,,
-0.01,3.89794722222253,21.94,,,,
-0.01,3.89794444444475,21.95,,,,
-0.01,3.89794166666697,21.95,,,,
-0.01,3.8979388888892,21.95,,,,
-0.01,3.89793611111142,21.95,,,,
-0.01,3.89793333333364,21.94,,,,
-0.01,3.89793055555586,21.94,,,,
-0.01,3.89792777777809,21.95,,,,
-0.01,3.89792500000031,21.95,,,,
-0.01,3.89792222222253,21.95,,,,
-0.01,3.89791944444475,21.94,,,,
-0.01,3.89791666666698,21.94,,,,
0,3.89791666666698,21.96,,,,
-0.01,3.8979138888892,21.94,,,,
-0.01,3.89791111111142,21.94,,,,
-0.01,3.89790833333364,21.95,,,,
-0.03,3.89790000000031,21.94,,,,
0,3.89790000000031,21.96,,,,
0,3.89790000000031,21.96,,,,
0,3.89790000000031,21.96,,,,
0,3.89790000000031,21.96,,,,
-0.01,3.89789722222253,21.95,,,,
-0.01,3.89789444444476,21.94,,,,
-0.01,3.89789166666698,21.95,,,,
0,3.89789166666698,21.96,,,,
-0.01,3.8978888888892,21.95,,,,
-0.01,3.89788611111142,21.95,,,,
-0.01,3.89788333333365,21.95,,,,
-0.01,3.89788055555587,21.95,,,,
-0.01,3.89787777777809,21.94,,,,
0,3.89787777777809,21.96,,,,
-0.01,3.89787500000031,21.95,,,,
-0.01,3.89787222222253,21.94,,,,
-0.01,3.89786944444476,21.95,,,,
0,3.89786944444476,21.96,,,,
-0.01,3.89786666666698,21.95,,,,
0,3.89786666666698,21.96,,,,
0,3.89786666666698,21.96,,,,
-0.01,3.8978638888892,21.95,,,,
0,3.8978638888892,21.96,,,,
-0.01,3.89786111111142,21.95,,,,
0,3.89786111111142,21.96,,,,
0,3.89786111111142,21.96,,,,
-0.01,3.89785833333365,21.95,,,,
-0.01,3.89785555555587,21.95,,,,
0,3.89785555555587,21.95,,,,
-0.01,3.89785277777809,21.97,,,,
0,3.89785277777809,21.97,,,,
0,3.89785277777809,21.95,,,,
0,3.89785277777809,21.95,,,,
0,3.89785277777809,21.96,,,,
-0.01,3.89785000000031,21.95,,,,
-0.01,3.89784722222254,21.97,,,,
-0.01,3.89784444444476,21.95,,,,
-0.01,3.89784166666698,21.95,,,,
0,3.89784166666698,21.96,,,,
-0.01,3.8978388888892,21.97,,,,
-0.01,3.89783611111143,21.95,,,,
-0.01,3.89783333333365,21.94,,,,
-0.01,3.89783055555587,21.97,,,,
-0.01,3.89782777777809,21.94,,,,
-0.01,3.89782500000032,21.95,,,,
-0.01,3.89782222222254,21.97,,,,
-0.01,3.89781944444476,21.95,,,,
-0.01,3.89781666666698,21.95,,,,
-0.01,3.89781388888921,21.95,,,,
0,3.89781388888921,21.96,,,,
-0.01,3.89781111111143,21.95,,,,
-0.01,3.89780833333365,21.95,,,,
-0.01,3.89780555555587,21.95,,,,
-0.01,3.8978027777781,21.95,,,,
-0.03,3.89779444444476,21.95,,,,
-0.01,3.89779166666698,21.95,,,,
0,3.89779166666698,21.96,,,,
-0.01,3.89778888888921,21.94,,,,
-0.01,3.89778611111143,21.95,,,,
0,3.89778611111143,21.96,,,,
-0.01,3.89778333333365,21.95,,,,
-0.01,3.89778055555587,21.95,,,,
-0.01,3.8977777777781,21.94,,,,
-0.01,3.89777500000032,21.95,,,,
0,3.89777500000032,21.96,,,,
-0.01,3.89777222222254,21.95,,,,
-0.01,3.89776944444476,21.97,,,,
-0.01,3.89776666666699,21.95,,,,
-0.01,3.89776388888921,21.95,,,,
-0.01,3.89776111111143,21.95,,,,
-0.01,3.89775833333365,21.95,,,,
0,3.89775833333365,21.96,,,,
-0.01,3.89775555555588,21.95,,,,
-0.01,3.8977527777781,21.95,,,,
-0.01,3.89775000000032,21.95,,,,
-0.01,3.89774722222254,21.95,,,,
0,3.89774722222254,21.98,,,,
0,3.89774722222254,21.94,,,,
-0.01,3.89774444444477,21.95,,,,
0.01,3.89774722222254,21.96,,,,
0.01,3.89775000000032,21.98,,,,
-0.01,3.89774722222254,21.95,,,,
